benchmark_id,family_role,property,gate_idx,group,phi
I35,interior,magic,3,M,-0.0033751444300625356
I35,interior,magic,4,M,0.08737291679984563
I35,interior,magic,5,M,0.054320721279945805
I35,interior,magic,6,M,-0.022275786259059002
I35,interior,magic,7,M,0.02814813947788259
I35,interior,magic,8,M,-1.3470706032118566e-16
I35,interior,magic,9,M,0.26818319506793353
I35,interior,magic,10,E,-0.10594295751538171
I35,interior,magic,11,X,0.046145287367899614
I35,interior,magic,12,E,3.967196941327226e-17
I35,interior,magic,13,M,0.1561005677994755
I35,interior,magic,14,M,0.08399727387299362
I35,interior,entanglement,0,E,0.0
I35,interior,entanglement,1,X,2.31666537805116e-16
I35,interior,entanglement,2,M,4.1892415462522575e-16
I35,interior,entanglement,3,M,0.07992602065500276
I35,interior,entanglement,4,M,0.04375186619331177
I35,interior,entanglement,5,M,0.2783207580413639
I35,interior,entanglement,6,M,9.755159643039707e-17
I35,interior,entanglement,7,M,1.268614842805012e-16
I35,interior,entanglement,8,M,-4.944193202997365e-17
I35,interior,entanglement,9,M,-5.669538912419133e-17
I35,interior,entanglement,10,E,0.2739456889284873
I35,interior,entanglement,11,X,0.02688647588499239
I35,interior,entanglement,12,E,0.20353642860615903
I35,interior,entanglement,13,M,-4.0116058623122324e-17
I35,interior,entanglement,14,M,2.526867604046856e-16
I41,interior,magic,1,M,0.0
I41,interior,magic,3,M,0.020061592636529672
I41,interior,magic,4,M,0.10495956449056132
I41,interior,magic,5,M,-0.05063788625260386
I41,interior,magic,6,M,-0.021691250354346662
I41,interior,magic,8,M,-0.00526817392799459
I41,interior,magic,9,M,0.1037998378432369
I41,interior,magic,10,M,0.008871357052501857
I41,interior,magic,11,M,0.09625069108596652
I41,interior,magic,13,E,0.12972354624922272
I41,interior,magic,14,X,0.14225634263243814
I41,interior,magic,16,M,0.005947822810491309
I41,interior,magic,17,M,0.05719303586740383
I41,interior,magic,18,M,0.2690859028095504
I41,interior,entanglement,1,M,0.0
I41,interior,entanglement,3,M,-0.017724363143584245
I41,interior,entanglement,4,M,-0.06927785602005238
I41,interior,entanglement,5,M,0.04081129580479553
I41,interior,entanglement,6,M,-0.011790099611898634
I41,interior,entanglement,8,M,4.1951627357169253e-16
I41,interior,entanglement,9,M,0.011774091181702081
I41,interior,entanglement,10,M,-7.934393882654452e-17
I41,interior,entanglement,11,M,-0.22529717893669038
I41,interior,entanglement,13,E,0.3738891735613811
